% time spent exploring,episodes,mean 100 episode reward,steps
1,5010,10.2,522920
1,5020,10.3,524507
1,5030,9.8,525870
1,5040,11.1,527742
1,5050,10.6,529327
1,5060,10.6,531160
1,5070,10.7,533079
1,5080,8.7,534899
1,5090,9.1,536549
1,5100,8.6,538169
1,5110,8.7,540600
1,5120,9.0,542729
1,5130,9.6,545081
1,5140,8.2,546638
1,5150,8.7,548687
1,5160,8.9,550263
1,5170,9.5,552271
1,5180,9.2,553983
1,5190,9.4,556051
1,5200,9.7,557808
1,5210,9.1,559526
1,5220,9.0,561491
1,5230,8.5,563475
1,5240,8.8,565348
1,5250,8.4,567264
1,5260,8.5,568952
1,5270,8.0,571067
1,5280,8.4,573070
1,5290,8.5,574759
1,5300,8.4,576675
1,5310,8.6,578649
1,5320,8.7,580654
1,5330,8.7,582516
1,5340,8.5,584328
1,5350,9.0,586470
1,5360,8.8,588187
1,5370,8.7,590204
1,5380,8.6,592178
1,5390,8.8,594351
1,5400,9.2,596177
1,5410,9.3,597890
1,5420,9.0,599340
1,5430,10.0,601758
1,5440,11.7,604074
1,5450,11.4,606403
1,5460,11.6,608513
1,5470,11.5,610477
1,5480,11.3,612209
1,5490,10.8,614197
1,5500,10.7,616149
1,5510,10.4,617709
1,5520,10.7,619771
1,5530,9.7,621630
1,5540,8.3,623878
1,5550,8.2,626051
1,5560,8.0,628035
1,5570,8.2,630355
1,5580,8.4,632424
1,5590,8.5,634339
1,5600,8.1,635574
1,5610,8.2,637679
1,5620,8.1,639241
1,5630,8.4,641151
1,5640,8.4,643691
1,5650,8.1,645132
1,5660,8.7,647680
1,5670,8.4,649386
1,5680,8.8,651654
1,5690,8.8,653316
1,5700,9.1,655236
1,5710,9.0,656839
1,5720,8.7,658428
1,5730,8.7,660482
1,5740,8.2,662214
1,5750,8.3,663749
1,5760,7.9,665799
1,5770,8.0,668032
1,5780,7.5,670046
1,5790,7.3,671551
1,5800,7.2,673454
1,5810,7.4,675330
1,5820,7.1,676400
1,5830,7.3,678611
1,5840,7.5,680495
1,5850,9.0,682348
1,5860,8.9,683923
1,5870,9.1,685967
1,5880,9.5,687922
1,5890,10.4,689981
1,5900,10.6,691736
1,5910,10.6,693802
1,5920,11.0,695228
1,5930,10.8,697581
1,5940,10.9,699282
1,5950,9.6,701373
1,5960,9.6,703096
1,5970,9.5,705520
1,5980,9.2,707751
1,5990,8.8,710089
