game,score,steps
721,-4.0,5869
722,-10.0,4298
723,-12.0,4328
724,-13.0,4331
725,-18.0,2909
726,-8.0,5033
727,-16.0,3250
728,-4.0,4973
729,-8.0,6930
730,-13.0,4872
731,-9.0,3978
732,-14.0,4223
733,-10.0,4371
734,-7.0,4457
735,-10.0,6184
736,-2.0,7040
737,-10.0,5113
738,-13.0,4356
739,-14.0,4571
740,-2.0,5311
741,-13.0,4148
742,-10.0,4594
743,4.0,5577
744,-10.0,4764
745,-10.0,5170
746,-2.0,8555
747,-14.0,4065
748,-14.0,3461
749,-11.0,6057
750,-11.0,5102
751,-14.0,4773
752,-4.0,8948
753,-12.0,4287
754,-13.0,4404
755,-6.0,5091
756,-13.0,3586
757,-10.0,4818
758,-8.0,5773
759,-14.0,3643
760,-10.0,4734
761,-11.0,2739
762,-9.0,5740
763,-14.0,4469
764,-14.0,5292
765,-13.0,4430
766,-10.0,7017
767,-7.0,8217
768,-8.0,4745
769,-11.0,4203
770,-11.0,3766
771,-14.0,3301
772,-5.0,6733
773,-12.0,4430
774,-7.0,8821
775,1.0,5960
776,-13.0,4738
777,-14.0,3590
778,-13.0,3945
779,-6.0,4526
780,-16.0,2671
781,3.0,6862
782,-9.0,4731
783,-17.0,3190
784,-11.0,3920
785,-14.0,3797
786,-10.0,4671
787,-7.0,5672
788,-6.0,4501
789,-6.0,5689
790,-12.0,4023
791,-15.0,4594
792,-9.0,7177
793,-1.0,7125
794,-9.0,5384
795,-13.0,3406
796,1.0,7343
797,-10.0,4654
798,-7.0,5696
799,-14.0,3923
800,-5.0,5363
801,3.0,10407
802,-8.0,4422
803,-9.0,6845
804,-14.0,3322
805,-10.0,3384
806,-10.0,4770
807,-10.0,4692
808,-13.0,3909
809,-12.0,6182
810,-6.0,7207
811,-15.0,3652
812,-17.0,3432
813,-8.0,4289
814,-18.0,2640
815,-10.0,2924
816,1.0,4731
817,-4.0,6186
818,-14.0,3621
819,-4.0,9852
820,-11.0,4183
821,-13.0,6253
822,-13.0,4614
823,-13.0,3593
824,-5.0,5312
825,-2.0,6070
826,-19.0,4339
827,1.0,5342
828,-11.0,4951
829,-5.0,5723
830,-15.0,4703
831,-16.0,2987
832,-8.0,3969
833,10.0,4688
834,-13.0,3681
835,-13.0,3951
836,-15.0,4925
837,-9.0,6281
838,-15.0,3167
839,-12.0,4861
840,-14.0,5055
841,-10.0,5009
842,-17.0,2722
843,3.0,7005
844,-16.0,3170
845,-6.0,6706
846,-12.0,3857
847,-3.0,7172
848,-15.0,2563
849,-2.0,5421
850,-18.0,4957
851,-18.0,2976
852,-10.0,3855
853,-4.0,5881
854,-17.0,3518
855,-11.0,5330
856,1.0,7416
857,-5.0,6552
858,-15.0,4097
859,-10.0,5005
860,-11.0,4148
861,-7.0,5398
862,-6.0,6196
863,-9.0,5841
864,-5.0,5030
865,-12.0,4138
866,1.0,7956
867,-10.0,4207
868,-15.0,2674
869,-10.0,4540
870,-2.0,6859
871,-8.0,4465
872,-13.0,4108
873,-10.0,5680
874,-14.0,4621
875,-10.0,8264
876,-14.0,6401
877,-2.0,7989
878,-8.0,3920
879,-9.0,4762
880,2.0,8138
881,-10.0,4035
882,-10.0,6662
883,-8.0,6061
884,-13.0,3746
885,-13.0,4288
886,-8.0,4427
887,-8.0,4624
888,2.0,5815
889,-5.0,5434
890,-14.0,5105
891,-15.0,3656
892,-13.0,3992
893,-12.0,3443
894,-6.0,4940
895,-9.0,4926
896,-11.0,5140
897,-8.0,5391
898,-11.0,4948
899,-4.0,6324
900,-11.0,5373
901,-8.0,6265
902,-14.0,5413
903,-7.0,6228
904,-10.0,4517
905,-5.0,5280
906,-4.0,7437
907,-5.0,6352
908,-9.0,4558
909,-17.0,2705
910,-13.0,4013
911,6.0,5252
912,-13.0,4017
913,-13.0,5587
914,-7.0,4865
915,-10.0,6293
916,-13.0,3974
917,-2.0,8647
918,-11.0,4171
919,-8.0,5933
920,-2.0,4787
921,-1.0,7138
922,-10.0,3875
923,-12.0,4328
924,-8.0,8243
925,-5.0,6862
926,-9.0,7847
927,-9.0,5477
928,-14.0,3173
929,-11.0,4025
930,-7.0,4991
931,-4.0,7614
932,-11.0,4369
933,-15.0,2460
934,-10.0,5772
935,2.0,7884
936,-16.0,3129
937,-12.0,4245
938,2.0,7448
939,-10.0,4401
940,-8.0,6416
941,-11.0,4895
